store_id,sku_id,avg_daily_demand,total_forecast_demand,max_daily_demand,stock_on_hand,reorder_point,safety_stock,last_restock_date,on_order_units,lead_time_days,sku_name,category,subcategory,unit_price,cost_price,brand,lead_time_demand,inventory_position,target_lead_time_stock,stockout_shortage_units,days_of_supply,stockout_risk,recommended_reorder_units,stockout_gap_pct,overstock_target_units,excess_inventory_units,overstock_risk,overstock_gap_pct,risk_score,risk_level,risk_priority,stockout_value_at_stake,overstock_value_at_stake,value_at_stake,recommended_action
ST09,SKU01223,1.9151708,1.9151708,1.9151708,0.0,0.0,0.0,,0.0,7.0,TrueTaste Pest Control Family Pack,Home Care,Pest Control,271.98,163.64,TrueTaste,13.4061956,0.0,13.4061956,13.4061956,0.0,True,14.0,1.0,57.455124000000005,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,3646.217079288,0.0,3646.217079288,URGENT REORDER
ST09,SKU01228,1.8110169,1.8110169,1.8110169,0.0,0.0,0.0,,0.0,7.0,HealthFirst Men's Wear Pack of 6,Apparel & Footwear,Men's Wear,1373.33,1028.0,HealthFirst,12.6771183,0.0,12.6771183,12.6771183,0.0,True,13.0,1.0,54.330507000000004,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,17409.866874938998,0.0,17409.866874938998,URGENT REORDER
ST09,SKU01237,1.8292478,1.8292478,1.8292478,0.0,0.0,0.0,,0.0,7.0,ValueChoice Frozen Meat Pack of 6,Frozen Foods,Frozen Meat,974.68,696.97,ValueChoice,12.8047346,0.0,12.8047346,12.8047346,0.0,True,13.0,1.0,54.877434,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,12480.518719927999,0.0,12480.518719927999,URGENT REORDER
ST09,SKU01245,1.7004648,1.7004648,1.7004648,0.0,0.0,0.0,,0.0,7.0,EliteHome Chocolates Small,Snacks & Confectionery,Chocolates,38.18,27.74,EliteHome,11.9032536,0.0,11.9032536,11.9032536,0.0,True,12.0,1.0,51.013944,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,454.466222448,0.0,454.466222448,URGENT REORDER
ST09,SKU01255,1.9560672,1.9560672,1.9560672,0.0,0.0,0.0,,0.0,7.0,PremiumSelect Candy Medium,Snacks & Confectionery,Candy,182.77,123.6,PremiumSelect,13.6924704,0.0,13.6924704,13.6924704,0.0,True,14.0,1.0,58.682016,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2502.572815008,0.0,2502.572815008,URGENT REORDER
ST09,SKU01262,1.8583931,1.8583931,1.8583931,0.0,0.0,0.0,,0.0,7.0,PrimeCare Frozen Meat 250ml,Frozen Foods,Frozen Meat,592.69,354.22,PrimeCare,13.0087517,0.0,13.0087517,13.0087517,0.0,True,14.0,1.0,55.751793,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,7710.1570450730005,0.0,7710.1570450730005,URGENT REORDER
ST09,SKU01274,1.8730662,1.8730662,1.8730662,0.0,0.0,0.0,,0.0,7.0,ValueChoice Small Appliances Family Pack,Electronics & Accessories,Small Appliances,558.36,313.23,ValueChoice,13.1114634,0.0,13.1114634,13.1114634,0.0,True,14.0,1.0,56.191986,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,7320.916704024,0.0,7320.916704024,URGENT REORDER
ST09,SKU01275,1.83978085,3.6795617,1.8449208,0.0,0.0,0.0,,0.0,7.0,ZestyCo Yogurt Small,Dairy & Bakery,Yogurt,96.57,76.04,ZestyCo,12.878465949999999,0.0,12.878465949999999,12.878465949999999,0.0,True,13.0,1.0,55.1934255,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,1243.6734567914998,0.0,1243.6734567914998,URGENT REORDER
ST09,SKU01281,1.6337506,1.6337506,1.6337506,0.0,0.0,0.0,,0.0,7.0,PrimeCare Pest Control 250g,Home Care,Pest Control,181.51,123.56,PrimeCare,11.4362542,0.0,11.4362542,11.4362542,0.0,True,12.0,1.0,49.012518,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2075.794499842,0.0,2075.794499842,URGENT REORDER
ST09,SKU01283,1.8053027,1.8053027,1.8053027,0.0,0.0,0.0,,0.0,7.0,MetroBrand Biscuits & Cookies Pack of 12,Snacks & Confectionery,Biscuits & Cookies,70.13,44.03,MetroBrand,12.637118899999999,0.0,12.637118899999999,12.637118899999999,0.0,True,13.0,1.0,54.159081,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,886.2411484569999,0.0,886.2411484569999,URGENT REORDER
ST09,SKU01285,1.8968431,1.8968431,1.8968431,0.0,0.0,0.0,,0.0,7.0,CrispKing Bread 500g,Dairy & Bakery,Bread,370.92,245.17,CrispKing,13.2779017,0.0,13.2779017,13.2779017,0.0,True,14.0,1.0,56.905293,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,4925.039298564,0.0,4925.039298564,URGENT REORDER
ST09,SKU01288,1.9153594,1.9153594,1.9153594,0.0,0.0,0.0,,0.0,7.0,DailyBest Vitamins & Supplements 500ml,Health & Wellness,Vitamins & Supplements,393.1,224.78,DailyBest,13.4075158,0.0,13.4075158,13.4075158,0.0,True,14.0,1.0,57.460782,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,5270.49446098,0.0,5270.49446098,URGENT REORDER
ST09,SKU01291,1.8285669,1.8285669,1.8285669,0.0,0.0,0.0,,0.0,7.0,TrueTaste Footwear Family Pack,Apparel & Footwear,Footwear,629.45,394.0,TrueTaste,12.7999683,0.0,12.7999683,12.7999683,0.0,True,13.0,1.0,54.857007,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,8056.940046435,0.0,8056.940046435,URGENT REORDER
ST09,SKU01293,1.9351238,1.9351238,1.9351238,0.0,0.0,0.0,,0.0,7.0,ZestyCo Writing Instruments Family Pack,Stationery & Office,Writing Instruments,228.78,151.47,ZestyCo,13.5458666,0.0,13.5458666,13.5458666,0.0,True,14.0,1.0,58.053714,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,3099.023360748,0.0,3099.023360748,URGENT REORDER
ST09,SKU01294,1.8624204500000001,3.7248409000000002,1.8881725,19.0,82.0,19.0,2025-12-12,0.0,7.0,PurePlus Pest Control Small,Home Care,Pest Control,441.87,326.44,PurePlus,13.03694315,19.0,32.03694315,13.036943149999999,10.201778014196526,True,14.0,0.4069346781607658,74.8726135,0.0,False,0.0,40.7,STOCKOUT,WATCH,5760.6340696905,0.0,5760.6340696905,REORDER
ST09,SKU01309,1.9471016,1.9471016,1.9471016,0.0,0.0,0.0,,0.0,7.0,ZestyCo Butter & Ghee 500ml,Dairy & Bakery,Butter & Ghee,474.17,304.95,ZestyCo,13.629711200000001,0.0,13.629711200000001,13.629711200000001,0.0,True,14.0,1.0,58.413048,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,6462.800159704001,0.0,6462.800159704001,URGENT REORDER
ST09,SKU01317,1.7984927,1.7984927,1.7984927,0.0,70.0,21.0,2025-08-22,0.0,7.0,TrueTaste First Aid 2kg,Health & Wellness,First Aid,644.83,438.36,TrueTaste,12.589448899999999,0.0,33.5894489,33.5894489,0.0,True,34.0,1.0,74.954781,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,21659.484334187,0.0,21659.484334187,URGENT REORDER
ST09,SKU01322,1.9036819,1.9036819,1.9036819,0.0,0.0,0.0,,0.0,7.0,NatureBlend Mobile Accessories 250g,Electronics & Accessories,Mobile Accessories,905.89,548.04,NatureBlend,13.3257733,0.0,13.3257733,13.3257733,0.0,True,14.0,1.0,57.110457000000004,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,12071.684774737,0.0,12071.684774737,URGENT REORDER
ST09,SKU01329,1.9061856,1.9061856,1.9061856,0.0,0.0,0.0,,0.0,7.0,HomeStyle Namkeen Small,Snacks & Confectionery,Namkeen,61.78,43.97,HomeStyle,13.343299199999999,0.0,13.343299199999999,13.343299199999999,0.0,True,14.0,1.0,57.185567999999996,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,824.3490245759999,0.0,824.3490245759999,URGENT REORDER
ST09,SKU01330,1.9651645,1.9651645,1.9651645,0.0,0.0,0.0,,0.0,7.0,SoftTouch Hair Care 250ml,Personal Care,Hair Care,183.49,110.98,SoftTouch,13.7561515,0.0,13.7561515,13.7561515,0.0,True,14.0,1.0,58.954935,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2524.116238735,0.0,2524.116238735,URGENT REORDER
ST09,SKU01355,1.8920425,1.8920425,1.8920425,0.0,0.0,0.0,,0.0,7.0,FreshFarm First Aid Medium,Health & Wellness,First Aid,1326.65,818.53,FreshFarm,13.2442975,0.0,13.2442975,13.2442975,0.0,True,14.0,1.0,56.761275000000005,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,17570.547278375,0.0,17570.547278375,URGENT REORDER
ST09,SKU01363,1.8633007,1.8633007,1.8633007,131.0,50.0,23.0,2025-12-19,0.0,7.0,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,13.0431049,131.0,36.0431049,0.0,70.30534577698597,False,0.0,0.0,78.899021,52.100978999999995,True,0.6603501328615977,66.0,OVERSTOCK,HIGH,0.0,104308.76500695,104308.76500695,MARKDOWN / PROMOTION
ST09,SKU01388,1.9251875,1.9251875,1.9251875,0.0,0.0,0.0,,0.0,7.0,CleanWave Energy Drinks Pack of 12,Beverages,Energy Drinks,163.36,119.55,CleanWave,13.4763125,0.0,13.4763125,13.4763125,0.0,True,14.0,1.0,57.755625,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2201.4904100000003,0.0,2201.4904100000003,URGENT REORDER
ST09,SKU01395,1.87579685,3.7515937,1.902044,0.0,0.0,0.0,,0.0,7.0,PremiumSelect Chips & Crisps 2kg,Snacks & Confectionery,Chips & Crisps,122.37,86.92,PremiumSelect,13.13057795,0.0,13.13057795,13.13057795,0.0,True,14.0,1.0,56.2739055,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,1606.7888237415,0.0,1606.7888237415,URGENT REORDER
ST09,SKU01398,1.8562312,1.8562312,1.8562312,0.0,0.0,0.0,,0.0,7.0,MetroBrand Home Decor Pack of 12,Home & Kitchen,Home Decor,648.34,414.53,MetroBrand,12.9936184,0.0,12.9936184,12.9936184,0.0,True,13.0,1.0,55.686936,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,8424.282553456002,0.0,8424.282553456002,URGENT REORDER
ST09,SKU01401,1.8097146,1.8097146,1.8097146,0.0,0.0,0.0,,0.0,7.0,CleanWave Bread Pack of 6,Dairy & Bakery,Bread,200.09,159.44,CleanWave,12.6680022,0.0,12.6680022,12.6680022,0.0,True,13.0,1.0,54.291438,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2534.740560198,0.0,2534.740560198,URGENT REORDER
ST09,SKU01402,1.8481005,1.8481005,1.8481005,0.0,0.0,0.0,,0.0,7.0,PurePlus Home Decor 250ml,Home & Kitchen,Home Decor,1239.24,693.84,PurePlus,12.9367035,0.0,12.9367035,12.9367035,0.0,True,13.0,1.0,55.443014999999995,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,16031.68044534,0.0,16031.68044534,URGENT REORDER
ST09,SKU01410,1.7927915,1.7927915,1.7927915,0.0,0.0,0.0,,0.0,7.0,DailyBest Cookware 2kg,Home & Kitchen,Cookware,1331.17,959.42,DailyBest,12.5495405,0.0,12.5495405,12.5495405,0.0,True,13.0,1.0,53.783745,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,16705.571827385003,0.0,16705.571827385003,URGENT REORDER
ST09,SKU01416,1.9039302,1.9039302,1.9039302,0.0,0.0,0.0,,0.0,7.0,EverydayPlus Dishwashing 250ml,Home Care,Dishwashing,183.25,104.64,EverydayPlus,13.3275114,0.0,13.3275114,13.3275114,0.0,True,14.0,1.0,57.117906,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2442.26646405,0.0,2442.26646405,URGENT REORDER
ST09,SKU01426,1.8364344,1.8364344,1.8364344,0.0,0.0,0.0,,0.0,7.0,BasicNeeds Butter & Ghee Large,Dairy & Bakery,Butter & Ghee,276.15,167.71,BasicNeeds,12.8550408,0.0,12.8550408,12.8550408,0.0,True,13.0,1.0,55.093031999999994,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,3549.9195169199998,0.0,3549.9195169199998,URGENT REORDER
ST09,SKU01428,1.8821257,1.8821257,1.8821257,119.0,30.0,7.0,2025-06-28,0.0,7.0,BasicNeeds Men's Wear 250ml,Apparel & Footwear,Men's Wear,2772.39,2043.62,BasicNeeds,13.1748799,119.0,20.1748799,0.0,63.22638280748199,False,0.0,0.0,63.463771,55.536229,True,0.8750855507782542,87.5,OVERSTOCK,CRITICAL,0.0,113494.94830897999,113494.94830897999,URGENT MARKDOWN
ST09,SKU01435,1.8612956,1.8612956,1.8612956,0.0,0.0,0.0,,0.0,7.0,CleanWave OTC Medicine 250g,Health & Wellness,OTC Medicine,1037.9,740.69,CleanWave,13.0290692,0.0,13.0290692,13.0290692,0.0,True,14.0,1.0,55.838868000000005,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,13522.870922680002,0.0,13522.870922680002,URGENT REORDER
ST09,SKU01438,1.7907027,1.7907027,1.7907027,0.0,87.0,38.0,2025-08-05,0.0,7.0,GreenValley Cooking Oil 100g,Grocery,Cooking Oil,298.01,182.51,GreenValley,12.5349189,0.0,50.5349189,50.5349189,0.0,True,51.0,1.0,91.721081,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,15059.911181389,0.0,15059.911181389,URGENT REORDER
ST09,SKU01443,2.002526,2.002526,2.002526,0.0,0.0,0.0,,0.0,7.0,QuickBite Hair Care Medium,Personal Care,Hair Care,174.67,137.76,QuickBite,14.017682,0.0,14.017682,14.017682,0.0,True,15.0,1.0,60.07578,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2448.4685149399997,0.0,2448.4685149399997,URGENT REORDER
ST09,SKU01457,1.9539133,1.9539133,1.9539133,27.0,90.0,43.0,2025-11-28,0.0,7.0,TrueTaste Energy Drinks 2L,Beverages,Energy Drinks,108.29,74.65,TrueTaste,13.6773931,27.0,56.6773931,29.677393100000003,13.818422751920467,True,30.0,0.5236195858133074,101.617399,0.0,False,0.0,52.4,STOCKOUT,HIGH,3213.7648987990005,0.0,3213.7648987990005,REORDER
ST09,SKU01466,1.7543463,1.7543463,1.7543463,0.0,0.0,0.0,,0.0,7.0,BasicNeeds Chips & Crisps Pack of 12,Snacks & Confectionery,Chips & Crisps,34.29,27.39,BasicNeeds,12.2804241,0.0,12.2804241,12.2804241,0.0,True,13.0,1.0,52.630388999999994,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,421.09574238899995,0.0,421.09574238899995,URGENT REORDER
ST09,SKU01482,1.9925766999999999,3.9851533999999997,2.0329595,0.0,0.0,0.0,,0.0,7.0,HealthFirst Cookware 2L,Home & Kitchen,Cookware,1578.89,977.64,HealthFirst,13.948036899999998,0.0,13.948036899999998,13.948036899999998,0.0,True,14.0,1.0,59.777300999999994,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,22022.415981041,0.0,22022.415981041,URGENT REORDER
ST09,SKU01485,1.8793393,1.8793393,1.8793393,0.0,38.0,18.0,2025-10-12,0.0,7.0,PrimeCare Men's Grooming 250g,Personal Care,Men's Grooming,476.18,342.91,PrimeCare,13.1553751,0.0,31.1553751,31.1553751,0.0,True,32.0,1.0,74.380179,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,14835.566515118,0.0,14835.566515118,URGENT REORDER
ST09,SKU01490,2.216279,2.216279,2.216279,0.0,0.0,0.0,,0.0,7.0,PrimeCare Cheese 500ml,Dairy & Bakery,Cheese,82.43,65.22,PrimeCare,15.513953,0.0,15.513953,15.513953,0.0,True,16.0,1.0,66.48837,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,1278.81514579,0.0,1278.81514579,URGENT REORDER
ST09,SKU01499,1.8575608,1.8575608,1.8575608,0.0,0.0,0.0,,0.0,7.0,EverydayPlus Writing Instruments 1L,Stationery & Office,Writing Instruments,317.24,217.21,EverydayPlus,13.0029256,0.0,13.0029256,13.0029256,0.0,True,14.0,1.0,55.72682399999999,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,4125.048117344,0.0,4125.048117344,URGENT REORDER
ST09,SKU01503,1.8395146,1.8395146,1.8395146,0.0,0.0,0.0,,0.0,7.0,SunriseFoods Sugar & Salt Medium,Grocery,Sugar & Salt,335.94,207.44,SunriseFoods,12.8766022,0.0,12.8766022,12.8766022,0.0,True,13.0,1.0,55.185438,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,4325.765743068,0.0,4325.765743068,URGENT REORDER
ST09,SKU01504,1.830707,1.830707,1.830707,0.0,0.0,0.0,,0.0,7.0,PureLife First Aid Pack of 12,Health & Wellness,First Aid,1287.11,780.36,PureLife,12.814949,0.0,12.814949,12.814949,0.0,True,13.0,1.0,54.92121,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,16494.24900739,0.0,16494.24900739,URGENT REORDER
ST09,SKU01505,1.8207047,1.8207047,1.8207047,0.0,0.0,0.0,,0.0,7.0,SparkleClean Soft Drinks 100g,Beverages,Soft Drinks,96.81,65.31,SparkleClean,12.7449329,0.0,12.7449329,12.7449329,0.0,True,13.0,1.0,54.621141,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,1233.836954049,0.0,1233.836954049,URGENT REORDER
ST09,SKU01512,1.7634869,1.7634869,1.7634869,0.0,0.0,0.0,,0.0,7.0,PureLife OTC Medicine 500g,Health & Wellness,OTC Medicine,375.88,209.87,PureLife,12.3444083,0.0,12.3444083,12.3444083,0.0,True,13.0,1.0,52.904607,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,4640.016191803999,0.0,4640.016191803999,URGENT REORDER
ST09,SKU01526,1.872312,1.872312,1.872312,0.0,0.0,0.0,,0.0,7.0,MetroBrand Office Supplies 250g,Stationery & Office,Office Supplies,199.18,152.23,MetroBrand,13.106183999999999,0.0,13.106183999999999,13.106183999999999,0.0,True,14.0,1.0,56.16936,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2610.48972912,0.0,2610.48972912,URGENT REORDER
ST09,SKU01534,1.9514887,1.9514887,1.9514887,0.0,0.0,0.0,,0.0,7.0,ZestyCo Footwear 2L,Apparel & Footwear,Footwear,2964.57,2016.22,ZestyCo,13.6604209,0.0,13.6604209,13.6604209,0.0,True,14.0,1.0,58.544661000000005,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,40497.273987513,0.0,40497.273987513,URGENT REORDER
ST09,SKU01541,1.8664662,1.8664662,1.8664662,0.0,0.0,0.0,,0.0,7.0,GreenValley Women's Wear 1kg,Apparel & Footwear,Women's Wear,932.0,613.59,GreenValley,13.065263400000001,0.0,13.065263400000001,13.065263400000001,0.0,True,14.0,1.0,55.993986,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,12176.825488800001,0.0,12176.825488800001,URGENT REORDER
ST09,SKU01543,1.9203063,1.9203063,1.9203063,180.0,61.0,28.0,2025-12-27,0.0,7.0,SparkleClean OTC Medicine 2kg,Health & Wellness,OTC Medicine,1328.2,821.42,SparkleClean,13.4421441,180.0,41.4421441,0.0,93.73504633089003,False,0.0,0.0,85.609189,94.390811,True,1.1025780304962356,100.0,OVERSTOCK,CRITICAL,0.0,77534.49997162,77534.49997162,URGENT MARKDOWN
ST09,SKU01547,1.8382044,1.8382044,1.8382044,65.0,47.0,14.0,2025-12-31,0.0,7.0,SparkleClean Pest Control 500g,Home Care,Pest Control,165.64,97.6,SparkleClean,12.8674308,65.0,26.8674308,0.0,35.36059428429178,False,0.0,0.0,69.146132,0.0,False,0.0,0.0,NORMAL,LOW,0.0,0.0,0.0,NO ACTION
ST09,SKU01556,1.8708801,1.8708801,1.8708801,0.0,0.0,0.0,,0.0,7.0,NovaFresh Cookware Medium,Home & Kitchen,Cookware,1701.38,1045.54,NovaFresh,13.096160699999999,0.0,13.096160699999999,13.096160699999999,0.0,True,14.0,1.0,56.126402999999996,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,22281.545891766,0.0,22281.545891766,URGENT REORDER
ST09,SKU01574,1.8506355,1.8506355,1.8506355,0.0,0.0,0.0,,0.0,7.0,NovaFresh Batteries Large,Electronics & Accessories,Batteries,1362.67,913.95,NovaFresh,12.954448500000002,0.0,12.954448500000002,12.954448500000002,0.0,True,13.0,1.0,55.519065000000005,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,17652.638337495002,0.0,17652.638337495002,URGENT REORDER
ST09,SKU01576,2.1507502,2.1507502,2.1507502,25.0,97.0,47.0,2025-12-30,0.0,7.0,QuickBite Kids Wear 1L,Apparel & Footwear,Kids Wear,709.54,471.58,QuickBite,15.0552514,25.0,62.0552514,37.0552514,11.623851063689312,True,38.0,0.5971332089390262,111.522506,0.0,False,0.0,59.7,STOCKOUT,HIGH,26292.183078356,0.0,26292.183078356,REORDER
ST09,SKU01583,1.8896511,1.8896511,1.8896511,0.0,0.0,0.0,,0.0,7.0,SoftTouch Batteries Medium,Electronics & Accessories,Batteries,1167.4,821.18,SoftTouch,13.2275577,0.0,13.2275577,13.2275577,0.0,True,14.0,1.0,56.689533,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,15441.850858980002,0.0,15441.850858980002,URGENT REORDER
ST09,SKU01595,1.840548,1.840548,1.840548,0.0,0.0,0.0,,0.0,7.0,EliteHome Candy 2kg,Snacks & Confectionery,Candy,170.68,115.77,EliteHome,12.883836,0.0,12.883836,12.883836,0.0,True,13.0,1.0,55.216440000000006,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2199.01312848,0.0,2199.01312848,URGENT REORDER
ST09,SKU01601,1.8353403,1.8353403,1.8353403,0.0,0.0,0.0,,0.0,7.0,GreenValley Office Supplies 2L,Stationery & Office,Office Supplies,137.22,99.46,GreenValley,12.847382099999999,0.0,12.847382099999999,12.847382099999999,0.0,True,13.0,1.0,55.060209,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,1762.9177717619998,0.0,1762.9177717619998,URGENT REORDER
ST09,SKU01608,1.8903188,1.8903188,1.8903188,0.0,0.0,0.0,,0.0,7.0,SparkleClean First Aid 500ml,Health & Wellness,First Aid,171.7,106.28,SparkleClean,13.2322316,0.0,13.2322316,13.2322316,0.0,True,14.0,1.0,56.709564,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,2271.9741657199997,0.0,2271.9741657199997,URGENT REORDER
ST09,SKU01632,1.904256,1.904256,1.904256,0.0,0.0,0.0,,0.0,7.0,NatureBlend Skin Care Pack of 12,Personal Care,Skin Care,354.51,274.81,NatureBlend,13.329792,0.0,13.329792,13.329792,0.0,True,14.0,1.0,57.12768,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,4725.54456192,0.0,4725.54456192,URGENT REORDER
ST09,SKU01638,1.9860973,1.9860973,1.9860973,0.0,0.0,0.0,,0.0,7.0,PremiumSelect Soft Drinks Pack of 12,Beverages,Soft Drinks,94.61,73.74,PremiumSelect,13.902681099999999,0.0,13.902681099999999,13.902681099999999,0.0,True,14.0,1.0,59.582919,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,1315.332658871,0.0,1315.332658871,URGENT REORDER
ST09,SKU01670,1.8989682,1.8989682,1.8989682,0.0,0.0,0.0,,0.0,7.0,UrbanBite Milk Pack of 12,Dairy & Bakery,Milk,280.78,222.07,UrbanBite,13.2927774,0.0,13.2927774,13.2927774,0.0,True,14.0,1.0,56.969046000000006,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,3732.346038372,0.0,3732.346038372,URGENT REORDER
ST09,SKU01675,1.7107584,1.7107584,1.7107584,324.0,58.0,19.0,2025-05-17,0.0,7.0,ValueChoice Kids Wear 250ml,Apparel & Footwear,Kids Wear,922.38,532.89,ValueChoice,11.9753088,324.0,30.9753088,0.0,189.3896882224866,False,0.0,0.0,70.32275200000001,253.677248,True,3.607328222877284,100.0,OVERSTOCK,CRITICAL,0.0,135182.06868671998,135182.06868671998,URGENT MARKDOWN
ST09,SKU01679,1.8128356,1.8128356,1.8128356,0.0,0.0,0.0,,0.0,7.0,NutriPlus First Aid 2kg,Health & Wellness,First Aid,1739.03,1157.07,NutriPlus,12.689849200000001,0.0,12.689849200000001,12.689849200000001,0.0,True,13.0,1.0,54.385068000000004,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,22068.028454276002,0.0,22068.028454276002,URGENT REORDER
ST09,SKU01706,2.0053866,2.0053866,2.0053866,0.0,0.0,0.0,,0.0,7.0,BasicNeeds Home Decor 1kg,Home & Kitchen,Home Decor,1068.65,824.51,BasicNeeds,14.0377062,0.0,14.0377062,14.0377062,0.0,True,15.0,1.0,60.161598,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,15001.394730630002,0.0,15001.394730630002,URGENT REORDER
ST09,SKU01735,1.9328798,1.9328798,1.9328798,0.0,0.0,0.0,,0.0,7.0,HealthFirst Vitamins & Supplements 100g,Health & Wellness,Vitamins & Supplements,997.19,591.26,HealthFirst,13.5301586,0.0,13.5301586,13.5301586,0.0,True,14.0,1.0,57.986394000000004,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,13492.138854334,0.0,13492.138854334,URGENT REORDER
ST09,SKU01748,1.8919894,1.8919894,1.8919894,0.0,0.0,0.0,,0.0,7.0,SoftTouch Cookware 250g,Home & Kitchen,Cookware,750.21,417.73,SoftTouch,13.2439258,0.0,13.2439258,13.2439258,0.0,True,14.0,1.0,56.759682,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,9935.725574418,0.0,9935.725574418,URGENT REORDER
ST09,SKU01751,1.9006983,1.9006983,1.9006983,0.0,0.0,0.0,,0.0,7.0,SmartBuy Frozen Vegetables Family Pack,Frozen Foods,Frozen Vegetables,459.81,304.45,SmartBuy,13.3048881,0.0,13.3048881,13.3048881,0.0,True,14.0,1.0,57.020949,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,6117.720597261,0.0,6117.720597261,URGENT REORDER
ST09,SKU01757,1.8659263,1.8659263,1.8659263,0.0,0.0,0.0,,0.0,7.0,BasicNeeds Milk 2kg,Dairy & Bakery,Milk,92.06,67.41,BasicNeeds,13.0614841,0.0,13.0614841,13.0614841,0.0,True,14.0,1.0,55.977789,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,1202.440226246,0.0,1202.440226246,URGENT REORDER
ST09,SKU01759,1.8467175,1.8467175,1.8467175,0.0,0.0,0.0,,0.0,7.0,MetroBrand Rice & Grains 1L,Grocery,Rice & Grains,94.8,55.12,MetroBrand,12.9270225,0.0,12.9270225,12.9270225,0.0,True,13.0,1.0,55.401525,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,1225.4817329999998,0.0,1225.4817329999998,URGENT REORDER
ST09,SKU01764,1.88559465,3.7711893,1.9043709,0.0,0.0,0.0,,0.0,7.0,ValueChoice Footwear Family Pack,Apparel & Footwear,Footwear,2017.27,1173.71,ValueChoice,13.19916255,0.0,13.19916255,13.19916255,0.0,True,14.0,1.0,56.5678395,0.0,False,0.0,100.0,STOCKOUT,CRITICAL,26626.2746372385,0.0,26626.2746372385,URGENT REORDER
ST09,SKU01775,2.0409744,2.0409744,2.0409744,38.0,40.0,11.0,2025-11-12,0.0,7.0,CityFresh Hair Care 2L,Personal Care,Hair Care,204.15,146.54,CityFresh,14.286820800000001,38.0,25.2868208,0.0,18.61855788098077,False,0.0,0.0,72.229232,0.0,False,0.0,0.0,NORMAL,LOW,0.0,0.0,0.0,NO ACTION
